Id,imdbId,primaryTitle,startYear,runtimeMinutes,IMDB Score,Genre
1047,3654964,Art and Craft,2014,89,7.1,3
1048,3830162,A War,2015,115,7.1,2
1049,4817256,The Red Spider,2015,90,7.1,2
1050,5165344,Rustom,2016,148,7.1,2
1051,5210376,Diving Into the Unknown,2016,90,7.1,3
1052,5275828,Lo and Behold: Reveries of the Connected World,2016,98,7.1,3
1053,5278964,Becoming Mike Nichols,2016,72,7.1,3
1054,99703,The Grifters,1990,110,7.0,2
1055,101479,Blood in the Face,1991,78,7.0,3
1056,101669,Dead Again,1991,107,7.0,2
1057,103314,Dances with Dragon,1991,108,7.0,1
1058,103776,Batman Returns,1992,126,7.0,0
1059,105226,Red Rock West,1993,98,7.0,2
1060,110478,Maverick,1994,127,7.0,0
1061,113718,Lumi???re and Company,1995,88,7.0,3
1062,116736,The Hunters,1996,113,7.0,2
1063,120370,Trekkies,1997,86,7.0,3
1064,120616,The Mummy,1999,124,7.0,0
1065,129758,Arguing the World,1997,106,7.0,3
1066,141105,Free Enterprise,1998,113,7.0,1
1067,151372,Ljuset h??ller mig s???llskap,2000,78,7.0,3
1068,181984,Boiler Room,2000,120,7.0,2
1069,212338,Meet the Parents,2000,108,7.0,1
1070,270291,Coral Reef Adventure,2003,45,7.0,3
1071,281534,ABC Africa,2001,83,7.0,3
1072,291507,A Cab for Three,2001,90,7.0,2
1073,318374,The Cooler,2003,101,7.0,2
1074,338357,Power and Terror: Noam Chomsky in Our Times,2002,74,7.0,3
1075,342213,Comandante,2003,99,7.0,3
1076,367655,Dial H-I-S-T-O-R-Y,1997,68,7.0,3
1077,369610,Jurassic World,2015,124,7.0,0
1078,380419,Hollands licht,2003,95,7.0,3
1079,391225,The Hunting of the President,2004,90,7.0,3
1080,396269,Wedding Crashers,2005,119,7.0,1
1081,411477,Hellboy II: The Golden Army,2008,120,7.0,0
1082,431979,Le petit lieutenant,2005,110,7.0,2
1083,454536,La raison du plus faible,2006,116,7.0,2
1084,473488,A Guide to Recognizing Your Saints,2006,100,7.0,2
1085,478311,Knocked Up,2007,129,7.0,1
1086,479519,Promise Me This,2007,137,7.0,1
1087,479550,Ten Skies,2004,101,7.0,3
1088,482088,Priceless,2006,106,7.0,1
1089,490166,London to Brighton,2006,85,7.0,2
1090,800369,Thor,2011,115,7.0,0
1091,803096,Warcraft,2016,123,7.0,0
1092,805576,Jar City,2006,93,7.0,2
1093,816711,World War Z,2013,116,7.0,0
1094,845046,Son of Rambow,2007,96,7.0,0
1095,876545,A Humble Life,1997,75,7.0,3
1096,948470,The Amazing Spider-Man,2012,136,7.0,0
1097,1023345,Programming the Nation?,2011,105,7.0,3
1098,1155056,"I Love You, Man",2009,105,7.0,1
1099,1157694,The Order of Myths,2008,97,7.0,3
1100,1161051,Playground,2009,85,7.0,3
1101,1205541,Virtual JFK: Vietnam If Kennedy Had Lived,2008,80,7.0,3
1102,1228705,Iron Man 2,2010,124,7.0,0
1103,1278480,Zombie Girl: The Movie,2009,89,7.0,3
1104,1280015,Smash His Camera,2010,87,7.0,3
1105,1296893,Sons of Perdition,2010,85,7.0,3
1106,1319718,Little Big Soldier,2010,96,7.0,0
1107,1331025,The September Issue,2009,90,7.0,3
1108,1334247,Johnny Cash at Folsom Prison,2008,90,7.0,3
1109,1360875,Katalin Varga,2009,82,7.0,2
1110,1361835,The Silence,2010,118,7.0,2
1111,1371585,Life Without Principle,2011,107,7.0,2
1112,1398949,Blank City,2010,94,7.0,3
1113,1414368,Over Your Cities Grass Will Grow,2010,105,7.0,3
1114,1424746,That's It,2008,80,7.0,1
1115,1432989,Soundtracker,2010,82,7.0,3
1116,1441846,Angst,2009,95,7.0,3
1117,1453253,Popatopolis,2009,75,7.0,3
1118,1454523,Black Bread,2010,108,7.0,2
1119,1504300,The Parking Lot Movie,2010,74,7.0,3
1120,1527725,History of Hell,2009,90,7.0,3
1121,1529572,Trust,2010,106,7.0,2
1122,1587310,Maleficent,2014,97,7.0,0
1123,1663662,Pacific Rim,2013,131,7.0,0
1124,1924429,Trance,2013,101,7.0,2
1125,1981115,Thor: The Dark World,2013,112,7.0,0
1126,2106284,$50K and a Call Girl: A Love Story,2014,90,7.0,0
1127,2204371,Somm,2012,94,7.0,3
1128,2271401,Inori,2012,72,7.0,3
1129,2317089,Small Roads,2011,103,7.0,3
1130,2331169,Road to Kabul,2011,112,7.0,0
1131,2379679,Approaching the Elephant,2014,89,7.0,3
1132,2404435,The Magnificent Seven,2016,132,7.0,0
1133,2492002,The Homestretch,2014,90,7.0,3
1134,2507128,Birth of the Living Dead,2013,76,7.0,3
1135,2545088,American Promise,2013,135,7.0,3
1136,2585160,Son of Mine,2015,102,7.0,2
1137,2933794,Man vs Snake: The Long and Twisted Tale of Nibbler,2015,92,7.0,3
1138,2952634,How Strange to Be Named Federico,2013,90,7.0,3
1139,3312868,Deep Web,2015,90,7.0,3
1140,3949936,The Secret Society of Souptown,2015,95,7.0,0
1141,4003774,Meet the Mormons,2014,78,7.0,3
1142,4088268,Department Q: A Conspiracy of Faith,2016,112,7.0,2
1143,4219836,Top Spin,2014,80,7.0,3
1144,4239548,Deli Man,2014,92,7.0,3
1145,4323536,The Emperor's New Clothes,2015,101,7.0,3
1146,4333674,Hunterrr,2015,141,7.0,1
1147,4505666,Prescription Thugs,2015,86,7.0,3
1148,4902012,Hurricane of Fun: The Making of Wet Hot,2015,64,7.0,3
1149,5246328,How to Let Go of the World and Love All the Things Climate Can't Change,2016,127,7.0,3
1150,5278464,Holy Hell,2016,100,7.0,3
1151,5653294,Flight Crew,2016,138,7.0,0
1152,100405,Pretty Woman,1990,119,6.9,1
1153,101969,Grand Canyon,1991,134,6.9,2
1154,112387,Fresh Bait,1995,115,6.9,2
1155,112688,Clockers,1995,128,6.9,2
1156,113497,Jumanji,1995,104,6.9,0
1157,114096,Who Killed Pasolini?,1995,100,6.9,2
1158,115856,When the Cat's Away,1996,91,6.9,1
1159,116629,Independence Day,1996,145,6.9,0
1160,117110,Muppet Treasure Island,1996,99,6.9,0
1161,118887,Cop Land,1997,105,6.9,2
1162,119051,The Edge,1997,117,6.9,0
1163,122541,An Ideal Husband,1999,97,6.9,1
1164,140428,L'odore della notte,1998,101,6.9,2
1165,167137,The One and Only,1999,106,6.9,1
1166,177242,Sun Alley,1999,101,6.9,1
1167,183790,A Knight's Tale,2001,132,6.9,0
1168,237993,101 Reykjav???k,2000,88,6.9,1
1169,240890,Serendipity,2001,90,6.9,1
1170,259340,Gr???goire Moulin contre l'humanit???,2001,90,6.9,1
1171,276515,Southern Comfort,2001,90,6.9,3
1172,285005,Dead or Alive 2: T???b???sha,2000,97,6.9,2
1173,312848,Journeys with George,2002,79,6.9,3
1174,315850,El bonaerense,2002,105,6.9,2
1175,317919,Mission: Impossible III,2006,126,6.9,0
1176,339071,Girls Will Be Girls,2003,79,6.9,1
1177,349154,Bodysong,2003,83,6.9,3
1178,357668,Sky Kids,2008,118,6.9,0
1179,368891,National Treasure,2004,131,6.9,0
1180,380473,Just an American Boy,2003,95,6.9,3
1181,380736,The 7th Day,2004,96,6.9,2
1182,382621,Cronicas,2004,108,6.9,2
1183,384819,Azumi,2003,128,6.9,0
1184,385705,The Football Factory,2004,91,6.9,2
1185,399201,The Island,2005,136,6.9,0
1186,406816,The Guardian,2006,139,6.9,0
1187,409673,Les aimants,2004,91,6.9,1
1188,412904,Landscape,2003,60,6.9,3
1189,421206,Gridiron Gang,2006,125,6.9,2
1190,424584,Writer of O,2004,80,6.9,3
1191,424755,'Hellboy': The Seeds of Creation,2004,143,6.9,3
1192,428518,Fade to Black,2004,109,6.9,3
1193,457939,The Holiday,2006,138,6.9,1
1194,458242,Lights in the Dusk,2006,78,6.9,2
1195,458339,Captain America: The First Avenger,2011,124,6.9,0
1196,498399,We Own the Night,2007,117,6.9,2
1197,775434,Bling: A Planet Rock,2007,87,6.9,3
1198,799948,Blue Blood,2006,95,6.9,3
1199,856778,Clubbed,2008,95,6.9,2
1200,874421,Beijing Taxi,2010,78,6.9,3
1201,902955,In Bar,2007,92,6.9,2
1202,968264,The Conspirator,2010,122,6.9,2
1203,969355,A Walk Into the Sea: Danny Williams and the Warhol Factory,2007,75,6.9,3
1204,1037705,The Book of Eli,2010,118,6.9,0
1205,1097643,Fifty Dead Men Walking,2008,117,6.9,2
1206,1132474,Chiko,2008,92,6.9,2
1207,1147760,Parole sante,2007,72,6.9,3
1208,1186238,The Matador,2008,74,6.9,3
1209,1225290,Four Nights with Anna,2008,87,6.9,2
1210,1261954,Take Me Home,2011,97,6.9,1
1211,1326194,Beer Wars,2009,89,6.9,3
1212,1326831,October Country,2009,80,6.9,3
1213,1386654,"Louise Bourgeois: The Spider, the Mistress and the Tangerine",2008,99,6.9,3
1214,1399584,New Muslim Cool,2009,83,6.9,3
1215,1511532,Special When Lit,2009,97,6.9,3
1216,1521090,A Quiet Life,2010,105,6.9,2
1217,1542485,Sunset Strip,2012,96,6.9,3
1218,1565958,Romantics Anonymous,2010,80,6.9,1
1219,1572769,Countdown to Zero,2010,89,6.9,3
1220,1606789,Loft,2010,108,6.9,2
1221,1694015,Cool It,2010,87,6.9,3
1222,1694019,Moss,2010,163,6.9,2
1223,1697996,Shenandoah,2012,98,6.9,3
1224,1736049,A Place at the Table,2012,84,6.9,3
1225,1772382,The Forgotten Space,2010,112,6.9,3
1226,1787777,Page One: Inside the New York Times,2011,92,6.9,3
1227,1822381,???vocateur: The Morton Downey Jr. Movie,2012,90,6.9,3
1228,1824254,We Steal Secrets: The Story of WikiLeaks,2013,130,6.9,3
1229,2017038,All Is Lost,2013,106,6.9,0
1230,2070776,Populaire,2012,111,6.9,1
1231,2071620,The Flat,2011,97,6.9,3
1232,2075373,The American Scream,2012,91,6.9,3
1233,2114490,The Woman Who Wasn't There,2012,65,6.9,3
1234,2118702,Patience (After Sebald),2012,86,6.9,3
1235,2238839,Love in the Buff,2012,112,6.9,1
1236,2359417,Two Years at Sea,2011,88,6.9,3
1237,2397471,Electile Dysfunction: Inside the Business of American Campaigns,2008,89,6.9,3
1238,2583020,Usain Bolt: The Fastest Man Alive,2012,60,6.9,3
1239,2592336,Whatcha Wearin'?,2012,114,6.9,1
1240,2636522,The Unbelievers,2013,77,6.9,3
1241,2827708,Steak (R)evolution,2014,135,6.9,3
1242,2828840,Fists of Legend,2013,154,6.9,0
1243,3091148,The Identity Theft of Mitch Mustain,2013,93,6.9,3
1244,3173910,"She Smiles, She's Snared!",2014,141,6.9,1
1245,3213062,Two Raging Grannies,2013,78,6.9,3
1246,3402110,Tazza: The Hidden Card,2014,147,6.9,2
1247,3462002,Finders Keepers,2015,82,6.9,3
1248,3504604,Steve McQueen: The Man & Le Mans,2015,102,6.9,3
1249,3576060,Point and Shoot,2014,83,6.9,3
1250,4104022,People Places Things,2015,85,6.9,1
1251,4262980,Shin Godzilla,2016,120,6.9,0
1252,5129768,Christ Lives in Siberia,2015,85,6.9,3
1253,99103,Bandits,1991,95,6.8,0
1254,102307,Light Sleeper,1992,103,6.8,2
1255,102744,Quigley Down Under,1990,119,6.8,0
1256,105275,Romper Stomper,1992,94,6.8,2
1257,105450,South Central,1992,98,6.8,2
1258,105508,Swoon,1992,93,6.8,2
1259,105810,Where the Day Takes You,1991,105,6.8,2
1260,106673,Dave,1993,110,6.8,1
1261,107146,The Advocate,1993,112,6.8,2
1262,108059,La scorta,1993,96,6.8,2
1263,108592,Once Upon a Time in China III,1992,109,6.8,0
1264,110365,Little Odessa,1994,98,6.8,2
1265,110958,See How They Fall,1994,90,6.8,2
1266,112697,Clueless,1995,97,6.8,1
1267,114660,Things to Do in Denver When You're Dead,1995,115,6.8,2
1268,115536,Love Can Seriously Damage Your Health,1996,117,6.8,1
1269,115899,The Cyclone,1996,93,6.8,1
1270,116102,Different for Girls,1996,97,6.8,1
1271,119092,Face,1997,105,6.8,2
1272,119533,A Life Apart: Hasidism in America,1997,96,6.8,3
1273,120399,U Turn,1997,125,6.8,2
1274,125209,I Think I Do,1997,90,6.8,1
1275,160672,Joe the King,1999,93,6.8,2
1276,161292,Bleeder,1999,98,6.8,2
1277,204640,Sordid Lives,2000,111,6.8,1
1278,212985,Hannibal,2001,131,6.8,2
1279,227445,The Score,2001,124,6.8,2
1280,258000,Panic Room,2002,112,6.8,2
1281,301235,Hell House,2001,85,6.8,3
1282,303307,Blue Vinyl,2002,98,6.8,3
1283,308671,Tycoon: A New Russian,2002,123,6.8,2
1284,324133,Swimming Pool,2003,102,6.8,2
1285,337960,Danny Deckchair,2003,100,6.8,1
1286,338095,High Tension,2003,91,6.8,2
1287,343660,50 First Dates,2004,99,6.8,1
1288,352531,The Loser Takes All,2002,121,6.8,0
1289,365190,Red Lights,2004,105,6.8,2
1290,373283,Saints and Soldiers,2003,90,6.8,0
1291,379296,Game Over: Kasparov and the Machine,2003,90,6.8,3
1292,383025,The Story of My Life,2004,90,6.8,1
1293,401855,Underworld: Evolution,2006,106,6.8,0
1294,403910,Bush's Brain,2004,80,6.8,3
1295,418362,Will You Marry Me?,2004,163,6.8,1
1296,429493,The A-Team,2010,117,6.8,0
1297,431961,One Shot,2004,60,6.8,3
1298,446083,10 MPH,2007,92,6.8,3
1299,454435,'D',2005,107,6.8,2
1300,456121,Train Man,2005,105,6.8,1
1301,467923,Gamera the Brave,2006,96,6.8,0
1302,473107,Wal-Mart: The High Cost of Low Price,2005,98,6.8,3
1303,476964,The Brave One,2007,122,6.8,2
1304,478087,21,2008,123,6.8,2
1305,478724,I Do,2006,90,6.8,1
1306,494222,Eagle vs Shark,2007,88,6.8,1
1307,498091,Animals in Love,2007,85,6.8,3
1308,780516,Flawless,2007,108,6.8,2
1309,800080,The Incredible Hulk,2008,112,6.8,0
1310,809439,Lagerfeld Confidential,2007,89,6.8,3
1311,829193,Honeydripper,2007,124,6.8,2
1312,838192,Fashion Victims,2007,105,6.8,1
1313,859760,Ladr???n que roba a ladr???n,2007,98,6.8,0
1314,869155,"All Blossoms Again: Pedro Costa, Director",2006,78,6.8,3
1315,920473,Shall We Kiss?,2007,96,6.8,1
1316,924129,Crossing Over,2009,113,6.8,2
1317,961728,The Escapist,2008,102,6.8,2
1318,968760,Our City Dreams,2008,85,6.8,3
1319,976026,Cheeni Kum,2007,140,6.8,1
1320,1010265,Fallen Angels,2008,95,6.8,2
1321,1032207,Lynch,2007,84,6.8,3
1322,1040007,America the Beautiful,2007,105,6.8,3
1323,1043845,Fierce Light: When Spirit Meets Action,2008,90,6.8,3
1324,1068680,Yes Man,2008,104,6.8,1
1325,1069235,Marcello Marcello,2008,97,6.8,1
1326,1085507,The Square,2008,105,6.8,2
1327,1104001,TRON: Legacy,2010,125,6.8,0
1328,1152828,I Think We're Alone Now,2008,70,6.8,3
1329,1156395,K-20: The Fiend with Twenty Faces,2008,137,6.8,0
1330,1159712,Lucky,2010,87,6.8,3
1331,1186201,Bulletproof Salesman,2008,70,6.8,3
1332,1206543,Out of the Furnace,2013,116,6.8,2
1333,1223975,Tony Manero,2008,97,6.8,2
1334,1224449,Plus One,2008,96,6.8,1
1335,1235790,Magic Trip: Ken Kesey's Search for a Kool Place,2011,107,6.8,3
1336,1280534,A Boyfriend for My Wife,2008,100,6.8,1
1337,1305890,La vida loca,2008,90,6.8,3
1338,1330607,If You Are the One,2008,130,6.8,1
1339,1333631,Art & Copy,2009,89,6.8,3
1340,1343394,Lunch Break,2008,83,6.8,3
1341,1409024,Men in Black 3,2012,106,6.8,0
1342,1462667,Outrage,2010,109,6.8,2
1343,1465487,Heartbreaker,2010,105,6.8,1
1344,1478338,Bridesmaids,2011,125,6.8,1
1345,1486834,What If,2013,98,6.8,1
1346,1519402,Taqwacore: The Birth of Punk Islam,2009,80,6.8,3
1347,1539489,A Fierce Green Fire,2012,101,6.8,3
1348,1610518,Thorne: Sleepyhead,2010,44,6.8,2
1349,1691926,Nice Guy,2012,89,6.8,2
1350,1695765,Aqu??? entre nos,2011,73,6.8,1
1351,1699720,!Women Art Revolution,2010,83,6.8,3
1352,1806910,Genius on Hold,2012,91,6.8,3
1353,1972571,A Most Wanted Man,2014,122,6.8,2
1354,2017561,Journey to the West,2013,110,6.8,0
1355,2053339,Brave Hearts: Umizaru,2012,116,6.8,0
1356,2091476,Vintage Tomorrows,2015,70,6.8,3
1357,2130033,Fakta Ladh Mhana,2011,145,6.8,0
1358,2147484,Speed: In Search of Lost Time,2012,97,6.8,3
1359,2181941,Fanie Fourie's Lobola,2013,97,6.8,1
1360,2182169,The Fruit Hunters,2012,95,6.8,3
1361,2287170,Man from Reno,2014,111,6.8,2
1362,2332883,Deepsea Challenge 3D,2014,91,6.8,3
1363,2334896,The Dirties,2013,83,6.8,2
1364,2379713,Spectre,2015,148,6.8,0
1365,2404171,Altman,2014,96,6.8,3
1366,2544182,The Enemy Within,2013,107,6.8,2
1367,2621714,American Vagabond,2013,85,6.8,3
1368,2771372,Veronica Mars,2014,107,6.8,2
1369,3065132,He Named Me Malala,2015,88,6.8,3
1370,3072482,Hardcore Henry,2015,96,6.8,0
1371,3106868,Watermark,2013,92,6.8,3
1372,3214286,A Lego Brickumentary,2014,93,6.8,3
1373,3384890,The Magic of Heineken,2014,102,6.8,3
1374,3567200,The Great Invisible,2014,92,6.8,3
1375,3576072,Regarding Susan Sontag,2014,100,6.8,3
1376,3652526,Fire at Sea,2016,114,6.8,3
1377,3890278,Red Amnesia,2014,116,6.8,2
1378,3907314,The Iron Ministry,2014,82,6.8,3
1379,3983266,Aanmodderfakker,2014,100,6.8,1
1380,4103404,The Forecaster,2014,100,6.8,3
1381,4143384,The Last Patrol,2014,87,6.8,3
1382,4425064,Steve Jobs: The Man in the Machine,2015,128,6.8,3
1383,4679136,I'll Sleep When I'm Dead,2016,79,6.8,3
1384,4943594,The Search for Freedom,2015,92,6.8,3
1385,100758,Teenage Mutant Ninja Turtles,1990,93,6.7,0
1386,106714,Taxi Hunter,1993,89,6.7,2
1387,107302,Kalifornia,1993,117,6.7,2
1388,107455,"Luck, Trust & Ketchup: Robert Altman in Carver Country",1993,90,6.7,3
1389,107575,Mille bolle blu,1993,87,6.7,1
1390,112546,Mouth to Mouth,1995,106,6.7,1
1391,113967,New Jersey Drive,1995,98,6.7,2
1392,114597,Synthetic Pleasures,1995,85,6.7,3
1393,118636,Apt Pupil,1998,111,6.7,2
1394,119242,Genealogies of a Crime,1997,114,6.7,2
1395,119527,Deceiver,1997,106,6.7,2
1396,119728,Mumia Abu-Jamal: A Case for Reasonable Doubt?,1998,74,6.7,3
1397,119802,Monument Ave.,1998,93,6.7,2
1398,119807,Nothing to Lose,1997,98,6.7,0
1399,120746,The Mask of Zorro,1998,136,6.7,0
1400,121765,Star Wars: Episode II - Attack of the Clones,2002,142,6.7,0
1401,145681,The Bone Collector,1999,118,6.7,2
1402,162556,Why Not Me?,1999,96,6.7,1
1403,210609,China Gate,1998,175,6.7,0
1404,220157,When Brendan Met Trudy,2000,95,6.7,1
1405,232083,Merci pour le Chocolat,2000,101,6.7,2
1406,238066,Bounce: Behind the Velvet Rope,2000,71,6.7,3
1407,243655,Wet Hot American Summer,2001,97,6.7,1
1408,250323,The Deep End,2001,101,6.7,2
1409,258967,The Unsaid,2001,111,6.7,2
1410,262414,Fellini Narrates: A Discovered Self-Portrait,2000,68,6.7,3
1411,265651,Ripley's Game,2002,110,6.7,2
1412,272022,Chain Camera,2001,90,6.7,3
1413,281870,La fuga,2001,117,6.7,2
1414,296572,The Chronicles of Riddick,2004,119,6.7,0
1415,298504,Undertaking Betty,2002,94,6.7,1
1416,300620,So Close,2002,111,6.7,0
1417,317648,Hidalgo,2004,136,6.7,0
1418,327850,The Rundown,2003,104,6.7,0
1419,341555,Sex Is Zero,2002,96,6.7,1
1420,343594,Ginger and Cinnamon,2003,109,6.7,1
1421,366526,Godzilla: Tokyo S.O.S.,2003,91,6.7,0
1422,367097,Straight-Jacket,2004,96,6.7,1
1423,376994,X-Men: The Last Stand,2006,104,6.7,0
1424,381716,Please Teach Me English,2003,118,6.7,1
1425,401244,The Baxter,2005,91,6.7,1
1426,422091,Blast,2004,129,6.7,0
1427,425094,Heavens Fall,2006,105,6.7,2
1428,429715,The Business,2005,97,6.7,2
1429,439511,Commune,2005,78,6.7,3
1430,450664,You Are So Beautiful,2005,97,6.7,1
1431,458525,X-Men Origins: Wolverine,2009,107,6.7,0
1432,482572,Pride and Glory,2008,130,6.7,2
1433,487116,Obsession: Radical Islam's War Against the West,2005,77,6.7,3
1434,488174,Princess Aurora,2005,106,6.7,2
1435,489664,Shattered,2007,95,6.7,2
1436,783238,The Dead Girl,2006,85,6.7,2
1437,800241,Transsiberian,2008,111,6.7,2
1438,808244,Easy Virtue,2008,97,6.7,1
1439,816362,Card Subject to Change,2010,87,6.7,3
1440,842929,Paranoid Park,2007,85,6.7,2
1441,920470,The Last Deadly Mission,2008,125,6.7,2
1442,955308,Robin Hood,2010,140,6.7,0
1443,1095217,Bad Lieutenant: Port of Call New Orleans,2009,122,6.7,2
1444,1126596,Adulthood,2008,99,6.7,2
1445,1156326,The Nun,2007,57,6.7,3
1446,1156506,Connected,2008,110,6.7,0
1447,1183696,Second Skin,2008,94,6.7,3
1448,1183697,Sex Positive,2008,75,6.7,3
1449,1194173,The Bourne Legacy,2012,135,6.7,0
1450,1196672,The Nature of Existence,2010,94,6.7,3
1451,1210042,Brooklyn's Finest,2009,132,6.7,2
1452,1274293,Woochi,2009,136,6.7,0
1453,1280011,No Impact Man: The Documentary,2009,93,6.7,3
1454,1298650,Pirates of the Caribbean: On Stranger Tides,2011,136,6.7,0
1455,1435513,Hysteria,2011,100,6.7,1
1456,1446673,All In: The Poker Movie,2009,100,6.7,3
1457,1473832,Bridget Jones's Baby,2016,118,6.7,1
1458,1528224,Two in the Wave,2010,91,6.7,3
1459,1532413,The Invisible Frame,2009,60,6.7,3
1460,1580704,That Girl in Yellow Boots,2010,103,6.7,2
1461,1596753,Salinger,2013,120,6.7,3
1462,1606382,L'amour fou,2010,98,6.7,3
1463,1719634,Snow on Tha Bluff,2011,79,6.7,2
1464,1726669,Killer Joe,2011,102,6.7,2
1465,1734433,Eden,2012,98,6.7,2
1466,1734548,The Color Wheel,2011,83,6.7,1
1467,1756511,Fake It So Real,2011,95,6.7,3
1468,1790825,Murph: The Protector,2013,79,6.7,3
1469,1802529,The Human Experiment,2013,91,6.7,3
1470,1843120,The Unjust,2010,119,6.7,2
1471,1998367,Trailer Park Jesus,2012,80,6.7,1
1472,2084773,America the Beautiful 2: The Thin Commandments,2011,100,6.7,3
1473,2193698,Russia's Toughest Prisons,2011,60,6.7,3
1474,2234536,Forks Over Knives Presents: The Engine 2 Kitchen Rescue,2011,53,6.7,3
1475,2249221,Zulu,2013,110,6.7,2
1476,2347411,Koch Brothers Exposed,2012,56,6.7,3
1477,2402179,Seduced and Abandoned,2013,98,6.7,3
1478,2531282,The Yes Men Are Revolting,2014,91,6.7,3
1479,2567038,The Frame,2014,127,6.7,2
1480,2954776,First Comes Love,2013,105,6.7,3
1481,2975590,Batman v Superman: Dawn of Justice,2016,151,6.7,0
1482,3103326,Manakamana,2013,118,6.7,3
1483,3243196,The Righteous Thief,2009,117,6.7,0
1484,3409440,The Surprise,2015,102,6.7,1
1485,3510820,The 50 Year Argument,2014,97,6.7,3
1486,3672742,Turbo Kid,2015,93,6.7,0
1487,3715406,Atari: Game Over,2014,66,6.7,3
1488,3771626,The Brainwashing of My Dad,2015,90,6.7,3
1489,3847390,I Am Belfast,2015,84,6.7,3
1490,3907674,Pelican Dreams,2014,80,6.7,3
1491,3962828,In the Basement,2014,81,6.7,3
1492,4370922,(T)ERROR,2015,84,6.7,3
1493,4417522,Port of Call,2015,126,6.7,2
1494,4619940,Chronicles of Evil,2015,102,6.7,2
1495,4881016,No Home Movie,2015,115,6.7,3
1496,5151716,Tony Robbins: I Am Not Your Guru,2016,115,6.7,3
1497,5336902,Short Fuse,2016,86,6.7,0
1498,98994,"After Dark, My Sweet",1990,114,6.6,2
1499,101962,Godzilla vs. King Ghidorah,1991,103,6.6,0
1500,103805,Beyond the Law,1993,108,6.6,2
1501,107027,Godzilla vs. Mechagodzilla II,1993,108,6.6,0
1502,107798,The Pelican Brief,1993,141,6.6,2
1503,108650,Moon Warriors,1992,83,6.6,0
1504,109035,Above the Rim,1994,96,6.6,2
1505,111280,Star Trek: Generations,1994,118,6.6,0
1506,112722,Copycat,1995,123,6.6,2
1507,113228,Grumpier Old Men,1995,101,6.6,1
1508,116378,The Funeral,1996,99,6.6,2
1509,118042,Unforgotten: Twenty-Five Years After Willowbrook,1996,57,6.6,3
1510,119468,Kiss the Girls,1997,115,6.6,2
1511,119668,Midnight in the Garden of Good and Evil,1997,155,6.6,2
1512,120591,Armageddon,1998,151,6.6,0
1513,120657,The 13th Warrior,1999,102,6.6,0
1514,138353,Cement,2000,97,6.6,2
1515,139668,True Crime,1999,127,6.6,2
1516,145660,Austin Powers: The Spy Who Shagged Me,1999,95,6.6,0
1517,179074,American Pimp,1999,87,6.6,3
1518,184894,Shanghai Noon,2000,110,6.6,0
1519,202909,A Hole in the Head,1998,54,6.6,3
1520,204137,Animal Factory,2000,94,6.6,2
1521,205735,Criminal Lovers,1999,96,6.6,2
1522,250202,All Over the Guy,2001,95,6.6,1
1523,258816,The Reckoning,2002,112,6.6,2
1524,278823,Hollywood Ending,2002,112,6.6,1
1525,279331,Dark Blue,2002,118,6.6,2
1526,290879,The Legend of Suriyothai,2001,185,6.6,0
1527,312843,Suicide Club,2001,99,6.6,2
1528,319147,Casomai,2002,114,6.6,1
1529,335563,Wonderland,2003,104,6.6,2
1530,343172,What Alice Found,2003,96,6.6,2
1531,344604,Apr???s Vous,2003,110,6.6,1
1532,398017,Derailed,2005,108,6.6,2
1533,401729,John Carter,2012,132,6.6,0
1534,402755,Agata and the Storm,2004,125,6.6,1
1535,409965,Five Dedicated to Ozu,2003,74,6.6,3
1536,419477,A Bar at the Victoria Station,2004,55,6.6,3
1537,425413,"Run, Fatboy, Run",2007,100,6.6,1
1538,438488,Terminator Salvation,2009,115,6.6,0
1539,443274,Vantage Point,2008,90,6.6,2
1540,454792,Bubble,2005,73,6.6,2
1541,454824,Flyboys,2006,140,6.6,0
1542,461989,The Magician,2005,85,6.6,2
1543,464762,Rules of Dating,2005,121,6.6,1
1544,473075,Prince of Persia: The Sands of Time,2010,116,6.6,0
1545,481348,Gitmo,2005,82,6.6,3
1546,489067,Colour of the Loyalty,2005,90,6.6,2
1547,494826,Severe Clear,2009,93,6.6,3
1548,499448,The Chronicles of Narnia: Prince Caspian,2008,150,6.6,0
1549,830515,Quantum of Solace,2008,106,6.6,0
1550,834001,Underworld: Rise of the Lycans,2009,92,6.6,0
1551,837106,Arn: The Knight Templar,2007,139,6.6,0
1552,865556,The Forbidden Kingdom,2008,104,6.6,0
1553,881909,Dr. Bronner's Magic Soapbox,2006,88,6.6,3
1554,950739,Arn: The Kingdom at the End of the Road,2008,128,6.6,0
1555,960790,Rabbit Without Ears,2007,116,6.6,1
1556,1007028,Zack and Miri Make a Porno,2008,101,6.6,1
1557,1123373,Detective Dee: The Mystery of the Phantom Flame,2010,123,6.6,0
1558,1133991,What Doesn't Kill You,2008,100,6.6,2
1559,1185384,Not Your Typical Bigfoot Movie,2008,63,6.6,3
1560,1217631,Just a Father,2008,89,6.6,1
1561,1223150,Walt & El Grupo,2008,106,6.6,3
1562,1226273,Edge of Darkness,2010,117,6.6,2
1563,1229381,Outside the Law,2010,138,6.6,2
1564,1249414,Must Read After My Death,2007,73,6.6,3
1565,1499246,Male Domination,2009,103,6.6,3
1566,1543283,MGS: Philanthropy,2009,69,6.6,0
1567,1568926,I Am Comic,2010,87,6.6,3
